timestamp,elapsed_seconds,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,fatigue_level,co2_rate_g_per_km,mode,harsh_acceleration,harsh_braking,speeding,idling,eco_score
2025-11-16 15:47:04.446,203.0,66.39,0.657,41.5,2.4,-2.75,0.588,0.684,122.0,mixed,0,0,0,0,95.0
2025-11-16 15:47:05.446,204.0,64.08,-2.31,0.0,100.0,-6.86,0.511,0.687,108.63,mixed,0,0,0,0,95.0
2025-11-16 15:47:06.446,205.0,64.25,0.166,37.7,2.9,-7.26,0.674,0.691,120.0,mixed,0,0,0,0,95.0
2025-11-16 15:47:07.446,206.0,66.42,2.172,34.6,4.7,-6.05,0.592,0.694,119.94,mixed,0,0,0,0,95.0
2025-11-16 15:47:08.446,207.0,66.69,0.272,55.5,3.5,0.8,0.674,0.695,126.33,mixed,0,0,0,0,95.0
2025-11-16 15:47:09.446,208.0,65.65,-1.041,0.0,71.5,14.38,0.511,0.699,109.26,mixed,0,0,0,0,95.0
2025-11-16 15:47:10.446,209.0,65.04,-0.61,0.0,41.9,6.14,0.743,0.701,109.02,mixed,0,0,0,0,95.0
2025-11-16 15:47:11.446,210.0,65.22,0.182,65.4,11.7,-7.53,0.547,0.702,128.72,mixed,0,0,0,0,95.0
2025-11-16 15:47:12.446,211.0,64.41,-0.816,0.0,40.6,-16.58,0.711,0.704,108.76,mixed,0,0,0,0,95.0
2025-11-16 15:47:13.446,212.0,65.21,0.802,46.1,5.7,-19.81,0.649,0.706,122.93,mixed,0,0,0,0,95.0
2025-11-16 15:47:14.446,213.0,67.54,2.326,57.5,13.6,-24.45,0.676,0.711,127.26,mixed,0,0,0,0,95.0
2025-11-16 15:47:15.446,214.0,69.07,1.537,59.3,12.0,-22.62,0.538,0.713,128.42,mixed,0,0,0,0,95.0
2025-11-16 15:47:16.446,215.0,70.41,1.341,53.6,5.7,-17.85,0.643,0.716,127.24,mixed,0,0,0,0,100.0
2025-11-16 15:47:17.446,216.0,72.19,1.778,51.2,0.1,-12.55,0.538,0.718,127.24,mixed,0,0,0,0,100.0
2025-11-16 15:47:18.446,217.0,71.75,-0.441,37.0,8.5,-13.67,0.662,0.719,122.79,mixed,0,0,0,0,100.0
2025-11-16 15:47:19.446,218.0,69.86,-1.888,0.0,94.8,-11.69,0.827,0.723,110.94,mixed,0,0,0,0,95.0
2025-11-16 15:47:20.446,219.0,70.28,0.415,65.7,4.4,-13.89,0.61,0.726,130.81,mixed,0,0,0,0,100.0
2025-11-16 15:47:21.446,220.0,69.56,-0.72,0.0,33.1,-15.1,0.702,0.73,110.82,mixed,0,0,0,0,95.0
2025-11-16 15:47:22.446,221.0,70.85,1.297,33.5,4.5,1.12,0.641,0.732,121.41,mixed,0,0,0,0,100.0
2025-11-16 15:47:23.446,222.0,71.15,0.296,54.9,12.4,6.79,0.654,0.735,127.94,mixed,0,0,0,0,100.0
2025-11-16 15:47:24.446,223.0,72.21,1.056,33.1,14.4,0.45,0.703,0.737,121.81,mixed,0,0,0,0,100.0
2025-11-16 15:47:25.446,224.0,74.03,1.819,56.2,6.9,3.33,0.502,0.738,129.48,mixed,0,0,0,0,100.0
2025-11-16 15:47:26.446,225.0,70.74,-3.29,0.0,97.2,12.34,0.697,0.741,121.29,mixed,0,1,0,0,88.0
2025-11-16 15:47:27.446,226.0,71.02,0.286,51.0,8.0,7.16,0.652,0.744,126.7,mixed,0,0,0,0,100.0
2025-11-16 15:47:28.446,227.0,69.07,-1.952,0.0,87.4,12.97,0.696,0.745,110.63,mixed,0,0,0,0,95.0
2025-11-16 15:47:29.446,228.0,69.79,0.717,40.8,11.5,8.58,0.56,0.748,123.16,mixed,0,0,0,0,95.0
2025-11-16 15:47:30.446,229.0,69.11,-0.68,0.0,38.3,10.4,0.724,0.752,110.64,mixed,0,0,0,0,95.0
2025-11-16 15:47:31.446,230.0,70.06,0.95,25.8,1.7,10.46,0.659,0.755,118.77,mixed,0,0,0,0,100.0
2025-11-16 15:47:32.446,231.0,69.65,-0.402,42.4,0.0,12.82,0.595,0.758,123.59,mixed,0,0,0,0,95.0
2025-11-16 15:47:33.446,232.0,67.3,-2.351,0.0,100.0,15.07,0.533,0.76,109.92,mixed,0,0,0,0,95.0
2025-11-16 15:47:34.446,233.0,66.59,-0.713,0.0,33.5,22.95,0.513,0.761,109.64,mixed,0,0,0,0,95.0
2025-11-16 15:47:35.446,234.0,67.35,0.762,40.1,6.5,26.3,0.644,0.764,121.96,mixed,0,0,0,0,95.0
2025-11-16 15:47:36.446,235.0,67.35,-0.003,31.5,6.9,29.15,0.636,0.765,119.4,mixed,0,0,0,0,95.0
2025-11-16 15:47:37.446,236.0,67.41,0.061,12.9,12.5,18.16,0.639,0.766,113.82,mixed,0,0,0,0,95.0
2025-11-16 15:47:38.446,237.0,66.02,-1.387,0.0,95.2,22.81,0.7,0.77,109.41,mixed,0,0,0,0,95.0
2025-11-16 15:47:39.446,238.0,66.69,0.663,56.9,10.5,13.07,0.736,0.774,126.76,mixed,0,0,0,0,95.0
2025-11-16 15:47:40.446,239.0,67.53,0.84,31.5,12.6,10.54,0.531,0.775,119.48,mixed,0,0,0,0,95.0
2025-11-16 15:47:41.446,240.0,67.63,0.102,34.4,0.0,-4.71,0.597,0.779,120.39,mixed,0,0,0,0,95.0
2025-11-16 15:47:42.446,241.0,69.56,1.932,57.9,11.1,3.77,0.744,0.782,128.2,mixed,0,0,0,0,95.0
2025-11-16 15:47:43.446,242.0,69.72,0.161,50.0,0.9,-12.71,0.674,0.783,125.9,mixed,0,0,0,0,95.0
2025-11-16 15:47:44.446,243.0,71.43,1.706,41.0,4.4,-14.71,0.638,0.787,123.87,mixed,0,0,0,0,100.0
2025-11-16 15:47:45.446,244.0,70.21,-1.217,0.0,66.0,-0.15,0.587,0.79,111.08,mixed,0,0,0,0,100.0
2025-11-16 15:47:46.446,245.0,70.49,0.278,46.5,7.1,6.0,0.811,0.793,125.15,mixed,0,0,0,0,100.0
2025-11-16 15:47:47.446,246.0,69.7,-0.79,0.0,65.5,-14.79,0.646,0.798,110.88,mixed,0,0,0,0,95.0
2025-11-16 15:47:48.446,247.0,69.84,0.143,63.8,5.3,-15.64,0.62,0.801,130.07,mixed,0,0,0,0,95.0
2025-11-16 15:47:49.446,248.0,70.71,0.871,42.2,3.9,-20.92,0.614,0.805,123.94,mixed,0,0,0,0,100.0
2025-11-16 15:47:50.446,249.0,71.62,0.904,28.1,1.1,-4.38,0.422,0.808,120.07,mixed,0,0,0,0,100.0
2025-11-16 15:47:51.446,250.0,69.24,-2.381,0.0,81.4,6.71,0.626,0.809,110.7,mixed,0,0,0,0,95.0
2025-11-16 15:47:52.446,251.0,71.39,2.151,55.3,7.9,-6.64,0.553,0.811,128.15,mixed,0,0,0,0,100.0
2025-11-16 15:47:53.446,252.0,71.04,-0.35,39.6,6.6,-2.95,0.546,0.814,123.28,mixed,0,0,0,0,100.0
2025-11-16 15:47:54.446,253.0,70.21,-0.83,0.0,55.5,8.82,0.611,0.817,111.08,mixed,0,0,0,0,100.0
2025-11-16 15:47:55.446,254.0,70.27,0.061,30.5,12.5,6.88,0.532,0.821,120.25,mixed,0,0,0,0,100.0
2025-11-16 15:47:56.446,255.0,68.71,-1.563,0.0,98.8,-3.08,0.572,0.825,110.48,mixed,0,0,0,0,95.0
2025-11-16 15:47:57.446,256.0,69.1,0.397,11.8,6.4,4.03,0.669,0.829,114.18,mixed,0,0,0,0,95.0
2025-11-16 15:47:58.446,257.0,69.24,0.132,34.9,9.2,-5.63,0.69,0.831,121.16,mixed,0,0,0,0,95.0
2025-11-16 15:47:59.446,258.0,69.24,0.007,39.4,9.7,0.81,0.622,0.836,122.53,mixed,0,0,0,0,95.0
2025-11-16 15:48:00.446,259.0,69.75,0.508,54.0,9.7,17.68,0.571,0.837,127.09,mixed,0,0,0,0,95.0
2025-11-16 15:48:01.446,260.0,68.03,-1.716,0.0,94.8,21.09,0.646,0.84,110.21,mixed,0,0,0,0,95.0
2025-11-16 15:48:02.446,261.0,67.13,-0.906,0.0,59.5,24.47,0.72,0.844,109.85,mixed,0,0,0,0,95.0
2025-11-16 15:48:03.446,262.0,66.63,-0.5,0.0,38.1,34.62,0.704,0.846,109.65,mixed,0,0,0,0,95.0
2025-11-16 15:48:04.446,263.0,66.33,-0.299,44.0,4.7,29.11,0.58,0.847,122.73,mixed,0,0,0,0,95.0
2025-11-16 15:48:05.446,264.0,64.68,-1.646,0.0,100.0,45.0,0.565,0.849,108.87,mixed,0,0,0,0,95.0
2025-11-16 15:48:06.446,265.0,66.17,1.486,51.0,11.0,44.51,0.651,0.851,124.77,mixed,0,0,0,0,95.0
2025-11-16 15:48:07.446,266.0,63.58,-2.591,0.0,100.0,38.68,0.618,0.856,118.43,mixed,0,1,0,0,83.0
2025-11-16 15:48:08.446,267.0,63.66,0.08,53.4,0.0,44.13,0.669,0.86,124.48,mixed,0,0,0,0,95.0
2025-11-16 15:48:09.446,268.0,64.53,0.869,29.9,13.1,45.0,0.642,0.864,117.77,mixed,0,0,0,0,95.0
2025-11-16 15:48:10.446,269.0,63.51,-1.018,0.0,66.4,29.38,0.668,0.867,108.4,mixed,0,0,0,0,95.0
2025-11-16 15:48:11.446,270.0,62.66,-0.852,0.0,73.0,24.7,0.698,0.87,108.06,mixed,0,0,0,0,95.0
2025-11-16 15:48:12.446,271.0,63.12,0.462,68.9,14.5,13.47,0.629,0.871,128.91,mixed,0,0,0,0,95.0
2025-11-16 15:48:13.446,272.0,63.14,0.021,34.1,0.0,1.04,0.672,0.874,118.49,mixed,0,0,0,0,95.0
2025-11-16 15:48:14.446,273.0,62.75,-0.391,41.0,7.6,-6.09,0.482,0.878,120.4,mixed,0,0,0,0,95.0
2025-11-16 15:48:15.446,274.0,62.85,0.101,14.2,3.9,-13.35,0.596,0.883,112.39,mixed,0,0,0,0,95.0
2025-11-16 15:48:16.446,275.0,62.01,-0.843,0.0,51.8,-29.36,0.585,0.886,107.8,mixed,0,0,0,0,95.0
2025-11-16 15:48:17.446,276.0,62.02,0.019,64.0,1.5,-11.93,0.646,0.89,127.0,mixed,0,0,0,0,95.0
2025-11-16 15:48:18.446,277.0,64.07,2.047,12.5,8.0,-13.11,0.456,0.892,112.38,mixed,0,0,0,0,95.0
2025-11-16 15:48:19.446,278.0,65.17,1.097,42.2,0.0,-4.62,0.561,0.895,121.73,mixed,0,0,0,0,95.0
2025-11-16 15:48:20.446,279.0,63.99,-1.181,0.0,81.6,-14.72,0.672,0.898,108.59,mixed,0,0,0,0,95.0
2025-11-16 15:48:21.446,280.0,62.87,-1.119,0.0,74.1,-9.64,0.469,0.902,108.15,mixed,0,0,0,0,95.0
2025-11-16 15:48:22.446,281.0,63.67,0.805,52.6,0.0,8.21,0.7,0.904,124.24,mixed,0,0,0,0,95.0
2025-11-16 15:48:23.446,282.0,62.31,-1.36,0.0,83.3,-6.36,0.635,0.909,107.93,mixed,0,0,0,0,95.0
2025-11-16 15:48:24.446,283.0,62.45,0.135,69.5,15.6,14.61,0.647,0.91,128.82,mixed,0,0,0,0,95.0
2025-11-16 15:48:25.446,284.0,63.38,0.936,57.8,8.8,18.62,0.707,0.912,125.69,mixed,0,0,0,0,95.0
2025-11-16 15:48:26.446,285.0,63.28,-0.105,29.7,4.4,20.88,0.779,0.915,117.23,mixed,0,0,0,0,95.0
2025-11-16 15:48:27.446,286.0,64.41,1.133,61.9,13.6,14.3,0.586,0.92,127.33,mixed,0,0,0,0,95.0
2025-11-16 15:48:28.446,287.0,64.67,0.256,61.5,7.5,19.13,0.612,0.922,127.33,mixed,0,0,0,0,95.0
2025-11-16 15:48:29.446,288.0,63.66,-1.012,0.0,64.7,31.88,0.714,0.924,108.46,mixed,0,0,0,0,95.0
2025-11-16 15:48:30.446,289.0,63.53,-0.128,42.5,6.7,31.76,0.836,0.926,121.17,mixed,0,0,0,0,95.0
2025-11-16 15:48:31.446,290.0,61.97,-1.554,0.0,100.0,28.71,0.587,0.927,107.79,mixed,0,0,0,0,95.0
2025-11-16 15:48:32.446,291.0,62.23,0.252,55.1,6.9,23.57,0.569,0.929,124.41,mixed,0,0,0,0,95.0
2025-11-16 15:48:33.446,292.0,63.81,1.582,51.1,3.3,25.99,0.586,0.931,123.84,mixed,0,0,0,0,95.0
2025-11-16 15:48:34.446,293.0,64.29,0.487,61.4,4.8,27.21,0.489,0.936,127.14,mixed,0,0,0,0,95.0
2025-11-16 15:48:35.446,294.0,64.85,0.555,32.5,2.6,33.54,0.574,0.938,118.68,mixed,0,0,0,0,95.0
2025-11-16 15:48:36.446,295.0,65.21,0.365,12.7,8.7,37.61,0.666,0.941,112.89,mixed,0,0,0,0,95.0
2025-11-16 15:48:37.446,296.0,64.51,-0.701,0.0,50.1,17.18,0.817,0.944,108.81,mixed,0,0,0,0,95.0
2025-11-16 15:48:38.446,297.0,64.62,0.108,27.0,3.5,24.85,0.732,0.946,116.96,mixed,0,0,0,0,95.0
2025-11-16 15:48:39.446,298.0,63.85,-0.776,0.0,59.3,14.32,0.74,0.95,108.54,mixed,0,0,0,0,95.0
2025-11-16 15:48:40.446,299.0,64.52,0.673,51.8,4.5,4.39,0.574,0.952,124.33,mixed,0,0,0,0,95.0
2025-11-16 15:48:41.446,300.0,64.25,-0.273,29.6,0.9,0.22,0.58,0.955,117.58,mixed,0,0,0,0,95.0
2025-11-16 15:48:42.446,301.0,64.14,-0.105,44.1,2.9,17.66,0.607,0.959,121.88,mixed,0,0,0,0,95.0
2025-11-16 15:48:43.446,302.0,63.32,-0.817,0.0,76.5,-3.93,0.46,0.964,108.33,mixed,0,0,0,0,95.0
2025-11-16 15:48:44.446,303.0,64.23,0.903,36.7,7.5,-21.16,0.687,0.969,119.71,mixed,0,0,0,0,95.0
2025-11-16 15:48:45.446,304.0,64.52,0.293,53.1,4.5,-17.3,0.717,0.972,124.75,mixed,0,0,0,0,95.0
2025-11-16 15:48:46.446,305.0,63.23,-1.287,0.0,86.4,-16.43,0.523,0.975,108.29,mixed,0,0,0,0,95.0
2025-11-16 15:48:47.446,306.0,64.03,0.793,39.5,5.4,-11.35,0.578,0.978,120.47,mixed,0,0,0,0,95.0
2025-11-16 15:48:48.446,307.0,64.86,0.837,42.5,5.9,-21.85,0.848,0.981,121.7,mixed,0,0,0,0,95.0
2025-11-16 15:48:49.446,308.0,66.25,1.388,44.6,2.3,-11.29,0.65,0.985,122.87,mixed,0,0,0,0,95.0
2025-11-16 15:48:50.446,309.0,64.7,-1.55,0.0,100.0,-9.61,0.611,0.989,108.88,mixed,0,0,0,0,95.0
2025-11-16 15:48:51.446,310.0,64.49,-0.217,32.3,11.8,5.61,0.46,0.991,118.48,mixed,0,0,0,0,95.0
2025-11-16 15:48:52.446,311.0,64.3,-0.185,11.7,0.0,0.07,0.565,0.994,112.22,mixed,0,0,0,0,95.0
2025-11-16 15:48:53.446,312.0,66.26,1.955,9.5,0.6,7.19,0.645,0.998,112.35,mixed,0,0,0,0,95.0
2025-11-16 15:48:54.446,313.0,65.9,-0.36,42.7,2.8,19.09,0.626,1.0,122.15,mixed,0,0,0,0,95.0
2025-11-16 15:48:55.446,314.0,66.86,0.962,18.4,6.3,18.92,0.708,1.0,115.27,mixed,0,0,0,0,95.0
2025-11-16 15:48:56.446,315.0,67.61,0.749,39.3,7.0,7.85,0.6,1.0,121.82,mixed,0,0,0,0,95.0
2025-11-16 15:48:57.446,316.0,66.42,-1.188,0.0,79.6,-8.68,0.442,1.0,109.57,mixed,0,0,0,0,95.0
2025-11-16 15:48:58.446,317.0,66.68,0.26,52.0,2.4,1.47,0.585,1.0,125.27,mixed,0,0,0,0,95.0
2025-11-16 15:48:59.446,318.0,67.29,0.611,29.4,7.4,2.38,0.768,1.0,118.75,mixed,0,0,0,0,95.0
2025-11-16 15:49:00.446,319.0,68.18,0.885,49.6,0.7,3.88,0.626,1.0,125.16,mixed,0,0,0,0,95.0
2025-11-16 15:49:01.446,320.0,68.78,0.601,22.8,11.3,10.03,0.681,1.0,117.36,mixed,0,0,0,0,95.0
2025-11-16 15:49:02.446,321.0,68.82,0.039,65.5,9.0,21.78,0.553,1.0,130.18,mixed,0,0,0,0,95.0
2025-11-16 15:49:03.446,322.0,66.48,-2.332,0.0,100.0,7.25,0.72,1.0,109.59,mixed,0,0,0,0,95.0
2025-11-16 15:49:04.446,323.0,66.05,-0.433,21.8,10.9,21.57,0.549,1.0,115.97,mixed,0,0,0,0,95.0
2025-11-16 15:49:05.446,324.0,67.63,1.575,35.5,0.0,27.29,0.525,1.0,120.71,mixed,0,0,0,0,95.0
2025-11-16 15:49:06.446,325.0,67.4,-0.224,22.7,6.9,31.61,0.61,1.0,116.77,mixed,0,0,0,0,95.0
2025-11-16 15:49:07.446,326.0,69.28,1.875,52.3,10.1,35.07,0.555,1.0,126.41,mixed,0,0,0,0,95.0
2025-11-16 15:49:08.446,327.0,68.05,-1.224,0.0,65.2,13.55,0.627,1.0,110.22,mixed,0,0,0,0,95.0
2025-11-16 15:49:09.446,328.0,66.21,-1.843,0.0,100.0,2.45,0.574,1.0,109.48,mixed,0,0,0,0,95.0
2025-11-16 15:49:10.446,329.0,65.25,-0.959,0.0,76.2,27.56,0.672,1.0,109.1,mixed,0,0,0,0,95.0
2025-11-16 15:49:11.446,330.0,66.96,1.708,53.3,6.9,43.31,0.533,1.0,125.77,mixed,0,0,0,0,95.0
2025-11-16 15:49:12.446,331.0,64.11,-2.846,0.0,95.9,33.0,0.734,1.0,118.64,mixed,0,1,0,0,83.0
2025-11-16 15:49:13.446,332.0,66.66,2.548,37.9,0.9,24.0,0.724,1.0,141.02,mixed,1,0,0,0,80.0
2025-11-16 15:49:14.446,333.0,67.19,0.533,65.4,13.1,45.0,0.517,1.0,129.49,mixed,0,0,0,0,95.0
2025-11-16 15:49:15.446,334.0,68.0,0.811,69.3,8.7,45.0,0.556,1.0,130.99,mixed,0,0,0,0,95.0
2025-11-16 15:49:16.446,335.0,69.06,1.054,43.2,5.9,45.0,0.455,1.0,123.6,mixed,0,0,0,0,95.0
2025-11-16 15:49:17.446,336.0,69.91,0.851,62.4,10.7,29.77,0.633,1.0,129.68,mixed,0,0,0,0,95.0
2025-11-16 15:49:18.446,337.0,69.92,0.013,27.2,1.9,29.2,0.578,1.0,119.13,mixed,0,0,0,0,95.0
2025-11-16 15:49:19.446,338.0,69.08,-0.838,0.0,62.1,27.66,0.582,1.0,110.63,mixed,0,0,0,0,95.0
2025-11-16 15:49:20.446,339.0,69.02,-0.068,30.6,5.4,20.64,0.541,1.0,119.78,mixed,0,0,0,0,95.0
2025-11-16 15:49:21.446,340.0,69.66,0.648,57.2,12.8,30.72,0.557,1.0,128.02,mixed,0,0,0,0,95.0
2025-11-16 15:49:22.446,341.0,66.7,-2.961,0.0,92.2,17.13,0.551,1.0,119.68,mixed,0,1,0,0,83.0
2025-11-16 15:49:23.446,342.0,65.41,-1.294,0.0,72.5,20.56,0.652,1.0,109.16,mixed,0,0,0,0,95.0
2025-11-16 15:49:24.446,343.0,67.62,2.209,50.2,11.2,18.68,0.713,1.0,125.11,mixed,0,0,0,0,95.0
2025-11-16 15:49:25.446,344.0,67.12,-0.497,0.0,12.8,22.82,0.605,1.0,109.85,mixed,0,0,0,0,95.0
2025-11-16 15:49:26.446,345.0,67.74,0.615,35.2,2.9,39.37,0.465,1.0,120.66,mixed,0,0,0,0,95.0
2025-11-16 15:49:27.446,346.0,68.85,1.117,48.2,5.3,36.76,0.56,1.0,125.01,mixed,0,0,0,0,95.0
2025-11-16 15:49:28.446,347.0,71.16,2.302,40.8,8.9,43.06,0.567,1.0,123.7,mixed,0,0,0,0,100.0
2025-11-16 15:49:29.446,348.0,73.52,2.361,42.2,2.3,29.08,0.563,1.0,125.06,mixed,0,0,0,0,100.0
2025-11-16 15:49:30.446,349.0,74.46,0.938,12.3,0.8,42.9,0.62,1.0,116.47,mixed,0,0,0,0,100.0
2025-11-16 15:49:31.446,350.0,75.04,0.585,22.7,0.0,28.82,0.655,1.0,119.82,mixed,0,0,0,0,100.0
2025-11-16 15:49:32.446,351.0,74.13,-0.915,0.0,85.7,24.52,0.756,1.0,112.65,mixed,0,0,0,0,100.0
2025-11-16 15:49:33.446,352.0,74.52,0.392,44.3,5.1,9.08,0.614,1.0,126.09,mixed,0,0,0,0,100.0
2025-11-16 15:49:34.446,353.0,73.39,-1.13,0.0,77.1,8.44,0.493,1.0,112.36,mixed,0,0,0,0,100.0
2025-11-16 15:49:35.446,354.0,70.27,-3.119,0.0,96.2,3.88,0.62,1.0,121.11,mixed,0,1,0,0,88.0
2025-11-16 15:49:36.446,355.0,71.73,1.459,57.8,11.7,-11.68,0.574,1.0,129.03,mixed,0,0,0,0,100.0
2025-11-16 15:49:37.446,356.0,71.77,0.042,41.6,1.1,-19.01,0.638,1.0,124.18,mixed,0,0,0,0,100.0
2025-11-16 15:49:38.446,357.0,70.47,-1.305,0.0,100.0,-36.26,0.691,1.0,111.19,mixed,0,0,0,0,100.0
2025-11-16 15:49:39.446,358.0,70.76,0.297,47.9,11.3,-30.24,0.734,1.0,125.68,mixed,0,0,0,0,100.0
2025-11-16 15:49:40.446,359.0,70.85,0.089,51.9,2.3,-22.16,0.556,1.0,126.9,mixed,0,0,0,0,100.0
2025-11-16 15:49:41.446,360.0,70.6,-0.249,22.2,0.4,-21.05,0.652,1.0,117.9,mixed,0,0,0,0,100.0
2025-11-16 15:49:42.446,361.0,68.66,-1.941,0.0,98.0,-16.92,0.516,1.0,110.46,mixed,0,0,0,0,95.0
2025-11-16 15:49:43.446,362.0,68.3,-0.365,34.3,0.0,3.48,0.469,1.0,120.62,mixed,0,0,0,0,95.0
2025-11-16 15:49:44.446,363.0,69.35,1.054,17.4,4.4,10.09,0.5,1.0,115.97,mixed,0,0,0,0,95.0
2025-11-16 15:49:45.446,364.0,68.53,-0.822,0.0,47.6,16.11,0.617,1.0,110.41,mixed,0,0,0,0,95.0
2025-11-16 15:49:46.446,365.0,69.75,1.22,42.1,9.0,23.5,0.49,1.0,123.53,mixed,0,0,0,0,95.0
2025-11-16 15:49:47.446,366.0,70.67,0.923,48.6,7.6,2.6,0.634,1.0,125.84,mixed,0,0,0,0,100.0
2025-11-16 15:49:48.446,367.0,69.85,-0.822,0.0,59.0,7.3,0.697,1.0,110.94,mixed,0,0,0,0,95.0
2025-11-16 15:49:49.446,368.0,69.74,-0.11,34.4,10.3,5.38,0.6,1.0,121.23,mixed,0,0,0,0,95.0
2025-11-16 15:49:50.446,369.0,69.85,0.106,49.1,11.4,5.17,0.59,1.0,125.67,mixed,0,0,0,0,95.0
2025-11-16 15:49:51.446,370.0,69.41,-0.432,42.3,2.3,-0.04,0.574,1.0,123.45,mixed,0,0,0,0,95.0
2025-11-16 15:49:52.446,371.0,68.97,-0.443,26.9,12.8,-10.3,0.68,1.0,118.66,mixed,0,0,0,0,95.0
2025-11-16 15:49:53.446,372.0,68.07,-0.904,0.0,57.9,-14.73,0.655,1.0,110.23,mixed,0,0,0,0,95.0
2025-11-16 15:49:54.446,373.0,68.32,0.252,44.9,0.0,-24.16,0.644,1.0,123.78,mixed,0,0,0,0,95.0
2025-11-16 15:49:55.446,374.0,66.59,-1.734,0.0,100.0,-5.47,0.624,1.0,109.63,mixed,0,0,0,0,95.0
2025-11-16 15:49:56.446,375.0,66.77,0.182,51.1,5.2,-8.85,0.483,1.0,125.05,mixed,0,0,0,0,95.0
2025-11-16 15:49:57.446,376.0,67.46,0.692,35.2,0.0,-8.38,0.66,1.0,120.55,mixed,0,0,0,0,95.0
2025-11-16 15:49:58.446,377.0,68.17,0.705,41.5,1.7,-8.45,0.692,1.0,122.71,mixed,0,0,0,0,95.0
2025-11-16 15:49:59.446,378.0,68.59,0.423,41.2,2.3,-20.58,0.539,1.0,122.8,mixed,0,0,0,0,95.0
2025-11-16 15:50:00.446,379.0,68.84,0.255,33.1,7.4,-35.74,0.54,1.0,120.46,mixed,0,0,0,0,95.0
2025-11-16 15:50:01.446,380.0,69.55,0.707,54.4,6.2,-21.82,0.741,1.0,127.14,mixed,0,0,0,0,95.0
2025-11-16 15:50:02.446,381.0,71.47,1.916,35.4,0.0,-30.56,0.484,1.0,122.21,mixed,0,0,0,0,100.0
2025-11-16 15:50:03.446,382.0,73.74,2.276,33.1,2.7,-21.74,0.702,1.0,122.41,mixed,0,0,0,0,100.0
2025-11-16 15:50:04.446,383.0,72.78,-0.966,0.0,61.5,-27.02,0.697,1.0,112.11,mixed,0,0,0,0,100.0
2025-11-16 15:50:05.446,384.0,75.2,2.419,22.5,6.2,-21.32,0.633,1.0,119.83,mixed,0,0,0,0,100.0
2025-11-16 15:50:06.446,385.0,73.92,-1.28,0.0,93.7,-24.8,0.587,1.0,112.57,mixed,0,0,0,0,100.0
2025-11-16 15:50:07.446,386.0,74.22,0.301,43.3,3.8,-17.42,0.536,1.0,125.68,mixed,0,0,0,0,100.0
2025-11-16 15:50:08.446,387.0,74.57,0.35,54.9,0.0,0.21,0.584,1.0,129.3,mixed,0,0,0,0,100.0
2025-11-16 15:50:09.446,388.0,73.63,-0.939,0.0,53.0,3.83,0.558,1.0,112.45,mixed,0,0,0,0,100.0
2025-11-16 15:50:10.446,389.0,73.06,-0.572,0.0,51.1,-0.12,0.503,1.0,112.22,mixed,0,0,0,0,100.0
2025-11-16 15:50:11.446,390.0,73.62,0.569,41.7,9.9,13.17,0.597,1.0,124.95,mixed,0,0,0,0,100.0
2025-11-16 15:50:12.446,391.0,73.33,-0.293,25.2,0.0,12.29,0.65,1.0,119.9,mixed,0,0,0,0,100.0
2025-11-16 15:50:13.446,392.0,73.77,0.443,55.8,7.0,23.63,0.715,1.0,129.24,mixed,0,0,0,0,100.0
2025-11-16 15:50:14.446,393.0,73.96,0.186,20.9,6.1,28.04,0.522,1.0,118.86,mixed,0,0,0,0,100.0
2025-11-16 15:50:15.446,394.0,72.94,-1.025,0.0,68.9,28.49,0.583,1.0,112.17,mixed,0,0,0,0,100.0
2025-11-16 15:50:16.446,395.0,72.26,-0.676,0.0,48.0,4.86,0.633,1.0,111.9,mixed,0,0,0,0,100.0
2025-11-16 15:50:17.446,396.0,72.57,0.314,57.6,0.0,-9.62,0.572,1.0,129.3,mixed,0,0,0,0,100.0
2025-11-16 15:50:18.446,397.0,73.46,0.89,52.8,10.0,-26.88,0.715,1.0,128.24,mixed,0,0,0,0,100.0
2025-11-16 15:50:19.446,398.0,73.77,0.309,38.1,3.9,-10.09,0.553,1.0,123.93,mixed,0,0,0,0,100.0
2025-11-16 15:50:20.446,399.0,74.6,0.827,56.2,1.9,-14.1,0.545,1.0,129.7,mixed,0,0,0,0,100.0
2025-11-16 15:50:21.446,400.0,74.76,0.165,45.5,10.2,-16.03,0.618,1.0,126.54,mixed,0,0,0,0,100.0
2025-11-16 15:50:22.446,401.0,75.54,0.774,53.0,8.8,-5.92,0.603,1.0,129.12,mixed,0,0,0,0,100.0
2025-11-16 15:50:23.446,402.0,75.33,-0.209,10.5,8.3,-4.52,0.607,1.0,116.29,mixed,0,0,0,0,100.0
2025-11-16 15:50:24.446,403.0,74.19,-1.138,0.0,92.7,22.57,0.56,1.0,112.68,mixed,0,0,0,0,100.0
2025-11-16 15:50:25.446,404.0,73.08,-1.112,0.0,69.5,12.45,0.61,1.0,112.23,mixed,0,0,0,0,100.0
2025-11-16 15:50:26.446,405.0,72.02,-1.057,0.0,67.0,13.05,0.552,1.0,111.81,mixed,0,0,0,0,100.0
2025-11-16 15:50:27.446,406.0,72.0,-0.023,18.7,0.0,11.41,0.612,1.0,117.41,mixed,0,0,0,0,100.0
